photon_energy,axion_mass,flux
1.461081081081080946e+01,3.000000000000000000e+00,2.311448697443122674e-02
1.462972972972972840e+01,3.000000000000000000e+00,2.283472647483367202e-02
1.464864864864864735e+01,3.000000000000000000e+00,2.255826652375296851e-02
1.466756756756756452e+01,3.000000000000000000e+00,2.228506952646451544e-02
1.468648648648648525e+01,3.000000000000000000e+00,2.201509829497791046e-02
1.470540540540540242e+01,3.000000000000000000e+00,2.174831604398838603e-02
1.472432432432432314e+01,3.000000000000000000e+00,2.148468638686205218e-02
1.474324324324324031e+01,3.000000000000000000e+00,2.122417333165586492e-02
1.476216216216216104e+01,3.000000000000000000e+00,2.096674127717103667e-02
1.478108108108107821e+01,3.000000000000000000e+00,2.071235500904073518e-02
1.479999999999999893e+01,3.000000000000000000e+00,2.046097969585087412e-02
1.481891891891891611e+01,3.000000000000000000e+00,2.021258088529458846e-02
1.483783783783783683e+01,3.000000000000000000e+00,1.996712450035992639e-02
1.485675675675675400e+01,3.000000000000000000e+00,1.972457683555048011e-02
1.487567567567567473e+01,3.000000000000000000e+00,1.948490455313869191e-02
1.489459459459459190e+01,3.000000000000000000e+00,1.924807467945229694e-02
1.491351351351351262e+01,3.000000000000000000e+00,1.901405460119258081e-02
1.493243243243242979e+01,3.000000000000000000e+00,1.878281206178542689e-02
1.495135135135135052e+01,3.000000000000000000e+00,1.855431515776407095e-02
1.497027027027026769e+01,3.000000000000000000e+00,1.832853233518400016e-02
1.498918918918918664e+01,3.000000000000000000e+00,1.810543238606926453e-02
1.500810810810810558e+01,3.000000000000000000e+00,1.788498444489043313e-02
1.502702702702702453e+01,3.000000000000000000e+00,1.766715798507391064e-02
1.504594594594594348e+01,3.000000000000000000e+00,1.745192281554204181e-02
1.506486486486486243e+01,3.000000000000000000e+00,1.723924907728450681e-02
1.508378378378378315e+01,3.000000000000000000e+00,1.702910723996000492e-02
1.510270270270270032e+01,3.000000000000000000e+00,1.682146809852881619e-02
1.512162162162162105e+01,3.000000000000000000e+00,1.661630276991534622e-02
1.514054054054053822e+01,3.000000000000000000e+00,1.641358268970105963e-02
1.515945945945945894e+01,3.000000000000000000e+00,1.621327960884694219e-02
1.517837837837837611e+01,3.000000000000000000e+00,1.601536559044621638e-02
1.519729729729729684e+01,3.000000000000000000e+00,1.581981300650593669e-02
1.521621621621621401e+01,3.000000000000000000e+00,1.562659453475844298e-02
1.523513513513513473e+01,3.000000000000000000e+00,1.543568315550154432e-02
1.525405405405405190e+01,3.000000000000000000e+00,1.524705214846788955e-02
1.527297297297297263e+01,3.000000000000000000e+00,1.506067508972275086e-02
1.529189189189188980e+01,3.000000000000000000e+00,1.487652584859072008e-02
1.531081081081080875e+01,3.000000000000000000e+00,1.469457858461032176e-02
1.532972972972972769e+01,3.000000000000000000e+00,1.451480774451700817e-02
1.534864864864864664e+01,3.000000000000000000e+00,1.433718805925403988e-02
1.536756756756756559e+01,3.000000000000000000e+00,1.416169454101093642e-02
1.538648648648648454e+01,3.000000000000000000e+00,1.398830248028968062e-02
1.540540540540540349e+01,3.000000000000000000e+00,1.381698744299804209e-02
1.542432432432432243e+01,3.000000000000000000e+00,1.364772526757026400e-02
1.544324324324324138e+01,3.000000000000000000e+00,1.348049206211434509e-02
1.546216216216216033e+01,3.000000000000000000e+00,1.331526420158652031e-02
1.548108108108107928e+01,3.000000000000000000e+00,1.315201832499180920e-02
1.549999999999999822e+01,3.000000000000000000e+00,1.299073133261129630e-02
1.551891891891891717e+01,3.000000000000000000e+00,1.283138038325531277e-02
1.553783783783783612e+01,3.000000000000000000e+00,1.267394289154273428e-02
1.555675675675675507e+01,3.000000000000000000e+00,1.251839652520588334e-02
1.557567567567567401e+01,3.000000000000000000e+00,1.236471920242121665e-02
1.559459459459459296e+01,3.000000000000000000e+00,1.221288908916517112e-02
1.561351351351351191e+01,3.000000000000000000e+00,1.206288459659532637e-02
1.563243243243243086e+01,3.000000000000000000e+00,1.191468437845652484e-02
1.565135135135135158e+01,3.000000000000000000e+00,1.176826732851179308e-02
1.567027027027026698e+01,3.000000000000000000e+00,1.162361257799784595e-02
1.568918918918918770e+01,3.000000000000000000e+00,1.148069949310497745e-02
1.570810810810810665e+01,3.000000000000000000e+00,1.133950767248138349e-02
1.572702702702702382e+01,3.000000000000000000e+00,1.120001694476122599e-02
1.574594594594594277e+01,3.000000000000000000e+00,1.106220736611671952e-02
1.576486486486486349e+01,3.000000000000000000e+00,1.092605921783390208e-02
1.578378378378378244e+01,3.000000000000000000e+00,1.079155300391179163e-02
1.580270270270269961e+01,3.000000000000000000e+00,1.065866944868490082e-02
1.582162162162161856e+01,3.000000000000000000e+00,1.052738949446869673e-02
1.584054054054053928e+01,3.000000000000000000e+00,1.039769429922827483e-02
1.585945945945945823e+01,3.000000000000000000e+00,1.026956523426951311e-02
1.587837837837837540e+01,3.000000000000000000e+00,1.014298388195284881e-02
1.589729729729729613e+01,3.000000000000000000e+00,1.001793203342937755e-02
1.591621621621621507e+01,3.000000000000000000e+00,9.894391686399300889e-03
1.593513513513513224e+01,3.000000000000000000e+00,9.772345042892208872e-03
1.595405405405405119e+01,3.000000000000000000e+00,9.651774507069128123e-03
1.597297297297297192e+01,3.000000000000000000e+00,9.532662683046507282e-03
1.599189189189189086e+01,3.000000000000000000e+00,9.414992372741369520e-03
1.601081081081080626e+01,3.000000000000000000e+00,9.298746573737880217e-03
1.602972972972972698e+01,3.000000000000000000e+00,9.183908477174965515e-03
1.604864864864864771e+01,3.000000000000000000e+00,9.070461465654988675e-03
1.606756756756756843e+01,3.000000000000000000e+00,8.958389111173029745e-03
1.608648648648648205e+01,3.000000000000000000e+00,8.847675173066844867e-03
1.610540540540540277e+01,3.000000000000000000e+00,8.738303595987142666e-03
1.612432432432432350e+01,3.000000000000000000e+00,8.630258507888247110e-03
1.614324324324324422e+01,3.000000000000000000e+00,8.523524218038701014e-03
1.616216216216215784e+01,3.000000000000000000e+00,8.418085215051784170e-03
1.618108108108107857e+01,3.000000000000000000e+00,8.313926164935729266e-03
1.619999999999999929e+01,3.000000000000000000e+00,8.211031909163628642e-03
1.621891891891892001e+01,3.000000000000000000e+00,8.109387462762568735e-03
1.623783783783783363e+01,3.000000000000000000e+00,8.008978012422052900e-03
1.625675675675675436e+01,3.000000000000000000e+00,7.909788914621431605e-03
1.627567567567567508e+01,3.000000000000000000e+00,7.811805693776333916e-03
1.629459459459459225e+01,3.000000000000000000e+00,7.715014040403718638e-03
1.631351351351350942e+01,3.000000000000000000e+00,7.619399809305441029e-03
1.633243243243243015e+01,3.000000000000000000e+00,7.524949017770394058e-03
1.635135135135135087e+01,3.000000000000000000e+00,7.431647843794718551e-03
1.637027027027026804e+01,3.000000000000000000e+00,7.339482624320171553e-03
1.638918918918918521e+01,3.000000000000000000e+00,7.248439853490339785e-03
1.640810810810810594e+01,3.000000000000000000e+00,7.158506180924722496e-03
1.642702702702702666e+01,3.000000000000000000e+00,7.069668410010336752e-03
1.644594594594594383e+01,3.000000000000000000e+00,6.981913496210751489e-03
1.646486486486486100e+01,3.000000000000000000e+00,6.895228545392421103e-03
1.648378378378378173e+01,3.000000000000000000e+00,6.809600812168230960e-03
1.650270270270270245e+01,3.000000000000000000e+00,6.725017698257919167e-03
1.652162162162161962e+01,3.000000000000000000e+00,6.641466750865363325e-03
1.654054054054053680e+01,3.000000000000000000e+00,6.558935661072510213e-03
1.655945945945945752e+01,3.000000000000000000e+00,6.477412262249937144e-03
1.657837837837837469e+01,3.000000000000000000e+00,6.396884528483669403e-03
1.659729729729729542e+01,3.000000000000000000e+00,6.317340573018214757e-03
1.661621621621621259e+01,3.000000000000000000e+00,6.238768646715832367e-03
1.663513513513513331e+01,3.000000000000000000e+00,6.161157136531537383e-03
1.665405405405405048e+01,3.000000000000000000e+00,6.084494564004050247e-03
1.667297297297297121e+01,3.000000000000000000e+00,6.008769583762224933e-03
1.669189189189189193e+01,3.000000000000000000e+00,5.933970982047171230e-03
1.671081081081080910e+01,3.000000000000000000e+00,5.860087675249557593e-03
1.672972972972972627e+01,3.000000000000000000e+00,5.787108708462231597e-03
1.674864864864864700e+01,3.000000000000000000e+00,5.715023254047814534e-03
1.676756756756756772e+01,3.000000000000000000e+00,5.643820610221379416e-03
1.678648648648648489e+01,3.000000000000000000e+00,5.573490199647778733e-03
1.680540540540540206e+01,3.000000000000000000e+00,5.504021568053687856e-03
1.682432432432432279e+01,3.000000000000000000e+00,5.435404382854135998e-03
1.684324324324324351e+01,3.000000000000000000e+00,5.367628431793503019e-03
1.686216216216216068e+01,3.000000000000000000e+00,5.300683621600655974e-03
1.688108108108107785e+01,3.000000000000000000e+00,5.234559976658292174e-03
1.689999999999999858e+01,3.000000000000000000e+00,5.169247637686149623e-03
1.691891891891891930e+01,3.000000000000000000e+00,5.104736860438216679e-03
1.693783783783783292e+01,3.000000000000000000e+00,5.041018014413561031e-03
1.695675675675675365e+01,3.000000000000000000e+00,4.978081581580729408e-03
1.697567567567567437e+01,3.000000000000000000e+00,4.915918155115692884e-03
1.699459459459459509e+01,3.000000000000000000e+00,4.854518438153068022e-03
1.701351351351350871e+01,3.000000000000000000e+00,4.793873242550541862e-03
1.703243243243242944e+01,3.000000000000000000e+00,4.733973487666367184e-03
1.705135135135135016e+01,3.000000000000000000e+00,4.674810199149889885e-03
1.707027027027027088e+01,3.000000000000000000e+00,4.616374507744802277e-03
1.708918918918918450e+01,3.000000000000000000e+00,4.558657648105163968e-03
1.710810810810810523e+01,3.000000000000000000e+00,4.501650957623956964e-03
1.712702702702702595e+01,3.000000000000000000e+00,4.445345875274212336e-03
1.714594594594594668e+01,3.000000000000000000e+00,4.389733940462340646e-03
1.716486486486486029e+01,3.000000000000000000e+00,4.334806791893783262e-03
1.718378378378378102e+01,3.000000000000000000e+00,4.280556166450703512e-03
1.720270270270270174e+01,3.000000000000000000e+00,4.226973898081754985e-03
1.722162162162161891e+01,3.000000000000000000e+00,4.174051916703627740e-03
1.724054054054053609e+01,3.000000000000000000e+00,4.121782247114373285e-03
1.725945945945945681e+01,3.000000000000000000e+00,4.070157007918433732e-03
1.727837837837837753e+01,3.000000000000000000e+00,4.019168410463116667e-03
1.729729729729729470e+01,3.000000000000000000e+00,3.968808757786526989e-03
1.731621621621621188e+01,3.000000000000000000e+00,3.919070443576772728e-03
1.733513513513513260e+01,3.000000000000000000e+00,3.869945951142421403e-03
1.735405405405405332e+01,3.000000000000000000e+00,3.821427852393977521e-03
1.737297297297297050e+01,3.000000000000000000e+00,3.773508806836347370e-03
1.739189189189188767e+01,3.000000000000000000e+00,3.726181560572174468e-03
1.741081081081080839e+01,3.000000000000000000e+00,3.679438945315956742e-03
1.742972972972972912e+01,3.000000000000000000e+00,3.633273877418755939e-03
1.744864864864864629e+01,3.000000000000000000e+00,3.587679356903525265e-03
1.746756756756756701e+01,3.000000000000000000e+00,3.542648466510776861e-03
1.748648648648648418e+01,3.000000000000000000e+00,3.498174370754708346e-03
1.750540540540540491e+01,3.000000000000000000e+00,3.454250314989483570e-03
1.752432432432432208e+01,3.000000000000000000e+00,3.410869624485631142e-03
1.754324324324324280e+01,3.000000000000000000e+00,3.368025703516522133e-03
1.756216216216215997e+01,3.000000000000000000e+00,3.325712034454780374e-03
1.758108108108107714e+01,3.000000000000000000e+00,3.283922176878475725e-03
1.759999999999999787e+01,3.000000000000000000e+00,3.242649766687065623e-03
1.761891891891891859e+01,3.000000000000000000e+00,3.201888515227014221e-03
1.763783783783783576e+01,3.000000000000000000e+00,3.161632208426886151e-03
1.765675675675675294e+01,3.000000000000000000e+00,3.121874705941919681e-03
1.767567567567567366e+01,3.000000000000000000e+00,3.082609940307912740e-03
1.769459459459459438e+01,3.000000000000000000e+00,3.043831916104426574e-03
1.771351351351351155e+01,3.000000000000000000e+00,3.005534709127050726e-03
1.773243243243242873e+01,3.000000000000000000e+00,2.967712465568826934e-03
1.775135135135134945e+01,3.000000000000000000e+00,2.930359401210560003e-03
1.777027027027027017e+01,3.000000000000000000e+00,2.893469800620088531e-03
1.778918918918918735e+01,3.000000000000000000e+00,2.857038016360301247e-03
1.780810810810810452e+01,3.000000000000000000e+00,2.821058468205848210e-03
1.782702702702702524e+01,3.000000000000000000e+00,2.785525642368488330e-03
1.784594594594594597e+01,3.000000000000000000e+00,2.750434090730970432e-03
1.786486486486485958e+01,3.000000000000000000e+00,2.715778430089323386e-03
1.788378378378378031e+01,3.000000000000000000e+00,2.681553341403488527e-03
1.790270270270270103e+01,3.000000000000000000e+00,2.647753569056278747e-03
1.792162162162162176e+01,3.000000000000000000e+00,2.614373920120451750e-03
1.794054054054053537e+01,3.000000000000000000e+00,2.581409263633914833e-03
1.795945945945945610e+01,3.000000000000000000e+00,2.548854529882914159e-03
1.797837837837837682e+01,3.000000000000000000e+00,2.516704709693211132e-03
1.799729729729729755e+01,3.000000000000000000e+00,2.484954853729038574e-03
1.801621621621621117e+01,3.000000000000000000e+00,2.453600071799876600e-03
1.803513513513513189e+01,3.000000000000000000e+00,2.422635532174871684e-03
1.805405405405405261e+01,3.000000000000000000e+00,2.392056460904915839e-03
1.807297297297297334e+01,3.000000000000000000e+00,2.361858141152209812e-03
1.809189189189188696e+01,3.000000000000000000e+00,2.332035912527293843e-03
1.811081081081080768e+01,3.000000000000000000e+00,2.302585170433441887e-03
1.812972972972972840e+01,3.000000000000000000e+00,2.273501365418385042e-03
1.814864864864864913e+01,3.000000000000000000e+00,2.244780002533209359e-03
1.816756756756756630e+01,3.000000000000000000e+00,2.216416640698431074e-03
1.818648648648648347e+01,3.000000000000000000e+00,2.188406892077114380e-03
1.820540540540540420e+01,3.000000000000000000e+00,2.160746421455029143e-03
1.822432432432432137e+01,3.000000000000000000e+00,2.133430945627691998e-03
1.824324324324324209e+01,3.000000000000000000e+00,2.106456232794250930e-03
1.826216216216215926e+01,3.000000000000000000e+00,2.079818101958209875e-03
1.828108108108107999e+01,3.000000000000000000e+00,2.053512422334785592e-03
1.829999999999999716e+01,3.000000000000000000e+00,2.027535112764959277e-03
1.831891891891891788e+01,3.000000000000000000e+00,2.001882141136045092e-03
1.833783783783783505e+01,3.000000000000000000e+00,1.976549523808813352e-03
1.835675675675675578e+01,3.000000000000000000e+00,1.951533325050995322e-03
1.837567567567567295e+01,3.000000000000000000e+00,1.926829656477174616e-03
1.839459459459459367e+01,3.000000000000000000e+00,1.902434676494947456e-03
1.841351351351351084e+01,3.000000000000000000e+00,1.878344589757366097e-03
1.843243243243243157e+01,3.000000000000000000e+00,1.854555646621472865e-03
1.845135135135134874e+01,3.000000000000000000e+00,1.831064142612982273e-03
1.847027027027026946e+01,3.000000000000000000e+00,1.807866417896961380e-03
1.848918918918918664e+01,3.000000000000000000e+00,1.784958856754514890e-03
1.850810810810810381e+01,3.000000000000000000e+00,1.762337887065339257e-03
1.852702702702702453e+01,3.000000000000000000e+00,1.739999979796123678e-03
1.854594594594594525e+01,3.000000000000000000e+00,1.717941648494763921e-03
1.856486486486486243e+01,3.000000000000000000e+00,1.696159448790237213e-03
1.858378378378377960e+01,3.000000000000000000e+00,1.674649977898193904e-03
1.860270270270270032e+01,3.000000000000000000e+00,1.653409874132077918e-03
1.862162162162162105e+01,3.000000000000000000e+00,1.632435816419859891e-03
1.864054054054053822e+01,3.000000000000000000e+00,1.611724523826177672e-03
1.865945945945945539e+01,3.000000000000000000e+00,1.591272755079939242e-03
1.867837837837837611e+01,3.000000000000000000e+00,1.571077308107257956e-03
1.869729729729729684e+01,3.000000000000000000e+00,1.551135019569717735e-03
1.871621621621621401e+01,3.000000000000000000e+00,1.531442764407854986e-03
1.873513513513513118e+01,3.000000000000000000e+00,1.511997455389849695e-03
1.875405405405405190e+01,3.000000000000000000e+00,1.492796042665329830e-03
1.877297297297297263e+01,3.000000000000000000e+00,1.473835513324283633e-03
1.879189189189188980e+01,3.000000000000000000e+00,1.455112890960962501e-03
1.881081081081080697e+01,3.000000000000000000e+00,1.436625235242773579e-03
1.882972972972972769e+01,3.000000000000000000e+00,1.418369641484069259e-03
1.884864864864864842e+01,3.000000000000000000e+00,1.400343240224819060e-03
1.886756756756756204e+01,3.000000000000000000e+00,1.382543196814081709e-03
1.888648648648648276e+01,3.000000000000000000e+00,1.364966710998214089e-03
1.890540540540540349e+01,3.000000000000000000e+00,1.347611016513825975e-03
1.892432432432432421e+01,3.000000000000000000e+00,1.330473380685352151e-03
1.894324324324324138e+01,3.000000000000000000e+00,1.313551104027252782e-03
1.896216216216215855e+01,3.000000000000000000e+00,1.296841519850738160e-03
1.898108108108107928e+01,3.000000000000000000e+00,1.280341993875035167e-03
1.900000000000000000e+01,3.000000000000000000e+00,1.264049923843084877e-03
1.000000000000000056e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.189189189189189116e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.378378378378378455e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.567567567567567655e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.756756756756756854e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.945945945945945776e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.135135135135135254e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.324324324324324453e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.513513513513513375e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.702702702702702853e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.891891891891891775e-01,4.000000000000000000e+00,0.000000000000000000e+00
3.081081081081080697e-01,4.000000000000000000e+00,0.000000000000000000e+00
3.270270270270270174e-01,4.000000000000000000e+00,0.000000000000000000e+00
3.459459459459459096e-01,4.000000000000000000e+00,0.000000000000000000e+00
3.648648648648648574e-01,4.000000000000000000e+00,0.000000000000000000e+00
3.837837837837837496e-01,4.000000000000000000e+00,0.000000000000000000e+00
4.027027027027026418e-01,4.000000000000000000e+00,0.000000000000000000e+00
4.216216216216215895e-01,4.000000000000000000e+00,0.000000000000000000e+00
4.405405405405404817e-01,4.000000000000000000e+00,0.000000000000000000e+00
4.594594594594594295e-01,4.000000000000000000e+00,0.000000000000000000e+00
4.783783783783783217e-01,4.000000000000000000e+00,0.000000000000000000e+00
4.972972972972972694e-01,4.000000000000000000e+00,0.000000000000000000e+00
5.162162162162161616e-01,4.000000000000000000e+00,0.000000000000000000e+00
5.351351351351351093e-01,4.000000000000000000e+00,0.000000000000000000e+00
5.540540540540540571e-01,4.000000000000000000e+00,0.000000000000000000e+00
5.729729729729728938e-01,4.000000000000000000e+00,0.000000000000000000e+00
5.918918918918919525e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.108108108108107892e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.297297297297297369e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.486486486486485736e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.675675675675675214e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.864864864864864691e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.054054054054054168e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.243243243243243645e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.432432432432432012e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.621621621621621490e-01,4.000000000000000000e+00,0.000000000000000000e+00
7.810810810810810967e-01,4.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000444e-01,4.000000000000000000e+00,0.000000000000000000e+00
8.189189189189188811e-01,4.000000000000000000e+00,0.000000000000000000e+00
8.378378378378378288e-01,4.000000000000000000e+00,0.000000000000000000e+00
8.567567567567566655e-01,4.000000000000000000e+00,0.000000000000000000e+00
8.756756756756757243e-01,4.000000000000000000e+00,0.000000000000000000e+00
8.945945945945945610e-01,4.000000000000000000e+00,0.000000000000000000e+00
9.135135135135135087e-01,4.000000000000000000e+00,0.000000000000000000e+00
9.324324324324323454e-01,4.000000000000000000e+00,0.000000000000000000e+00
9.513513513513512931e-01,4.000000000000000000e+00,0.000000000000000000e+00
9.702702702702702409e-01,4.000000000000000000e+00,0.000000000000000000e+00
9.891891891891891886e-01,4.000000000000000000e+00,0.000000000000000000e+00
1.008108108108108025e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.027027027027026973e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.045945945945945921e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.064864864864864868e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.083783783783783816e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.102702702702702764e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.121621621621621490e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.140540540540540437e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.159459459459459385e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.178378378378378333e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.197297297297297058e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.216216216216216228e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.235135135135135176e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.254054054054054124e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.272972972972972849e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.291891891891891797e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.310810810810810745e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.329729729729729693e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.348648648648648640e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.367567567567567366e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.386486486486486314e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.405405405405405483e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.424324324324324431e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.443243243243243157e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.462162162162162105e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.481081081081081052e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.518918918918918726e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.537837837837837673e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.556756756756756621e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.575675675675675569e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.594594594594594517e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.613513513513513464e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.632432432432432412e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.651351351351351360e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.670270270270270307e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.689189189189189033e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.708108108108107981e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.727027027027026929e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.745945945945945876e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.764864864864864602e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.783783783783783550e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.802702702702702720e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.821621621621621667e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.840540540540540393e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.859459459459459341e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.878378378378378288e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.897297297297297236e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.916216216216216184e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.935135135135134909e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.954054054054053857e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.972972972972972805e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.991891891891891975e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.010810810810810256e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.029729729729729204e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.048648648648648152e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.067567567567567099e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.086486486486486491e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.105405405405405439e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.124324324324323943e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.143243243243242890e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.162162162162161838e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.181081081081080786e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.199999999999999734e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.218918918918918681e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.237837837837837629e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.256756756756756577e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.275675675675675524e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.294594594594594028e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.313513513513512976e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.332432432432431924e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.351351351351350871e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.370270270270269819e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.389189189189188767e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.408108108108107714e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.427027027027026662e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.445945945945945166e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.464864864864864558e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.483783783783783505e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.502702702702702453e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.521621621621621401e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.540540540540540349e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.559459459459459296e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.578378378378378244e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.597297297297297192e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.616216216216215695e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.635135135135134643e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.654054054054053591e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.672972972972972538e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.691891891891891486e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.710810810810810434e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.729729729729729382e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.748648648648648329e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.767567567567566833e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.786486486486485781e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.805405405405404728e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.824324324324323676e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.843243243243242624e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.862162162162162016e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.881081081081080963e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999911e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.918918918918918859e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.937837837837837363e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.956756756756756310e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.975675675675675258e+00,4.000000000000000000e+00,0.000000000000000000e+00
2.994594594594594206e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.013513513513513153e+00,4.000000000000000000e+00,0.000000000000000000e+00
